names,edhrec
Akroan Conscriptor,903
Archetype of Aggression,4531
Bolt of Keranos,104
Cyclops of One-Eyed Pass,8
Epiphany Storm,119
Everflame Eidolon,81
Fall of the Hammer,1372
Fated Conflagration,200
Fearsome Temper,47
Felhide Spiritbinder,546
Flame-Wreathed Phoenix,181
Forgestoker Dragon,349
Impetuous Sunchaser,51
Kragma Butcher,213
Lightning Volley,143
Nyxborn Rollicker,182
Oracle of Bones,345
Pharagax Giant,67
Pinnacle of Rage,6
Reckless Reveler,233
Rise to the Challenge,46
Satyr Firedancer,802
Satyr Nyx-Smith,183
Scouring Sands,124
Searing Blood,293
Stormcaller of Keranos,46
Thunder Brute,30
Thunderous Might,144
Whims of the Fates,1007
Archetype of Endurance,7683
Aspect of Hydra,1042
Charging Badger,82
Courser of Kruphix,16808
Culling Mark,9
Fated Intervention,133
Graverobber Spider,416
Hero of Leina Tower,87
Hunter's Prowess,2756
Karametra's Favor,453
Mischief and Mayhem,12
Mortal's Resolve,876
Nessian Demolok,124
Nessian Wilds Ravager,1323
Noble Quarry,393
Nyxborn Wolf,188
Peregrination,926
Pheres-Band Raiders,46
Pheres-Band Tromper,51
Raised by Wolves,649
Satyr Wayfinder,9594
Scourge of Skola Vale,1142
Setessan Oathsworn,131
Setessan Starbreaker,11
Skyreaping,76
Snake of the Golden Grove,86
Swordwise Centaur,57
Unravel the Aether,1044
Chromanticore,877
Ephara God of the Polis,3776
Ephara's Enlightenment,199
Fanatic of Xenagos,146
Karametra God of Harvests,4999
Kiora the Crashing Wave,5276
Kiora's Follower,8491
Mogis God of Slaughter,3498
Phenax God of Deception,2427
Ragemonger,378
Reap What Is Sown,61
Siren of the Silent Song,828
Xenagos God of Revels,7467
Astral Cornucopia,8373
Gorgon's Head,1940
Heroes' Podium,2090
Pillar of War,15
Siren Song Lyre,40
Springleaf Drum,2902
Battlewise Valor,109
Cavalry Pegasus,309
Celestial Archon,1407
Chained to the Rocks,557
Chosen by Heliod,297
Dauntless Onslaught,69
Decorated Griffin,44
Elspeth Sun's Champion,15787
Ephara's Warden,13
Evangel of Heliod,1385
Fabled Hero,735
Favored Hoplite,465
Gift of Immortality,7935
Glare of Heresy,179
Gods Willing,4033
Heliod God of the Sun,6341
Heliod's Emissary,242
Hopeful Eidolon,575
Hundred-Handed One,495
Lagonna-Band Elder,21
Last Breath,19
Leonin Snarecaster,125
Observant Alseid,217
Ordeal of Heliod,428
Phalanx Leader,1517
Ray of Dissolution,63
Scholar of Athreos,239
Setessan Battle Priest,75
Setessan Griffin,4
Silent Artisan,6
Soldier of the Pantheon,509
Spear of Heliod,6504
Traveling Philosopher,18
Vanquish the Foul,18
Wingsteed Rider,166
Yoked Ox,96
Annul,748
Aqueous Form,7214
Artisan of Forms,126
Benthic Giant,41
Bident of Thassa,16797
Breaching Hippocamp,702
Coastline Chimera,14
Crackling Triton,5
Curse of the Swine,10958
Dissolve,7352
Fate Foretold,118
Gainsay,83
Griptide,96
Horizon Scholar,294
Lost in a Labyrinth,29
Master of Waves,2669
Meletis Charlatan,365
Mnemonic Wall,6070
Nimbus Naiad,185
Omenspeaker,1035
Ordeal of Thassa,481
Prescient Chimera,148
Prognostic Sphinx,1377
Sea God's Revenge,88
Sealock Monster,442
Shipbreaker Kraken,1361
Stymied Hopes,59
Swan Song,44126
Thassa God of the Sea,9877
Thassa's Bounty,98
Thassa's Emissary,402
Triton Fortune Hunter,89
Triton Shorethief,27
Triton Tactics,147
Vaporkin,38
Voyage's End,202
Wavecrash Triton,42
Abhorrent Overlord,4379
Agent of the Fates,161
Asphodel Wanderer,54
Baleful Eidolon,267
Blood-Toll Harpy,22
Boon of Erebos,115
Cavern Lampad,89
Cutthroat Maneuver,21
Dark Betrayal,88
Disciple of Phenax,127
Erebos God of the Dead,9976
Erebos's Emissary,123
Felhide Minotaur,51
Fleshmad Steed,10
Hero's Downfall,14950
Hythonia the Cruel,540
Insatiable Harpy,32
Keepsake Gorgon,143
Lash of the Whip,19
Loathsome Catoblepas,3
March of the Returned,109
Mogis's Marauder,585
Nighthowler,3681
Ordeal of Erebos,96
Pharika's Cure,78
Read the Bones,23887
Rescue from the Underworld,1086
Returned Centaur,302
Returned Phalanx,74
Scourgemark,64
Sip of Hemlock,31
Thoughtseize,2866
Tormented Hero,57
Viper's Kiss,96
Whip of Erebos,13590
Akroan Crusader,1496
Anger of the Gods,2452
Arena Athlete,134
Borderland Minotaur,63
Boulderfall,22
Coordinated Assault,152
Deathbellow Raider,189
Dragon Mantle,703
Ember Swallower,191
Fanatic of Mogis,2851
Firedrinker Satyr,165
Flamespeaker Adept,18
Hammer of Purphoros,7310
Ill-Tempered Cyclops,23
Labyrinth Champion,330
Magma Jet,967
Messenger's Speed,471
Minotaur Skullcleaver,200
Ordeal of Purphoros,153
Peak Eruption,27
Priest of Iroas,19
Purphoros God of the Forge,14552
Purphoros's Emissary,75
Rage of Purphoros,13
Rageblood Shaman,397
Satyr Rambler,128
Spark Jolt,121
Spearpoint Oread,49
Stoneshock Giant,250
Stormbreath Dragon,1780
Titan of Eternal Fire,42
Titan's Strength,3178
Two-Headed Cerberus,63
Wild Celebrants,154
Agent of Horizons,14
Anthousa Setessan Hero,56
Arbor Colossus,585
Artisan's Sorrow,148
Boon Satyr,992
Bow of Nylea,7790
Centaur Battlemaster,54
Commune with the Gods,1633
Defend the Hearth,242
Fade into Antiquity,646
Feral Invocation,138
Hunt the Hunter,64
Karametra's Acolyte,6699
Leafcrown Dryad,222
Mistcutter Hydra,3602
Nemesis of Mortals,479
Nessian Asp,190
Nessian Courser,26
Nylea God of the Hunt,8319
Nylea's Disciple,231
Nylea's Emissary,254
Nylea's Presence,317
Ordeal of Nylea,1472
Pheres-Band Centaurs,17
Polukranos World Eater,3600
Reverent Hunter,220
Satyr Hedonist,219
Satyr Piper,145
Savage Surge,142
Sedge Scorpion,335
Shredding Winds,20
Staunch-Hearted Warrior,31
Sylvan Caryatid,7553
Time to Feed,110
Voyaging Satyr,3936
Vulpine Goliath,36
Warriors' Lesson,376
Akroan Hoplite,435
Anax and Cymede,1139
Ashen Rider,3084
Ashiok Nightmare Weaver,2884
Battlewise Hoplite,119
Chronicler of Heroes,80
Daxos of Meletis,2119
Destructive Revelry,1461
Fleecemane Lion,2461
Horizon Chimera,1454
Kragma Warcaller,364
Medomai the Ageless,2073
Pharika's Mender,529
Polis Crusher,289
Prophet of Kruphix,134
Psychic Intrusion,458
Reaper of the Wilds,1141
Sentry of the Underworld,29
Shipwreck Singer,90
Spellheart Chimera,831
Steam Augury,1222
Triad of Fates,234
Tymaret the Murder King,560
Underworld Cerberus,251
Xenagos the Reveler,4958
Akroan Horse,2379
Anvilwrought Raptor,54
Bronze Sable,24
Burnished Hart,41237
Colossus of Akros,2418
Flamecast Wheel,13
Fleetfeather Sandals,1848
Guardians of Meletis,418
Opaline Unicorn,866
Prowler's Helm,3838
Pyxis of Pandemonium,769
Witches' Eye,256
Nykthos Shrine to Nyx,33726
Temple of Mystery,23597
Temple of Silence,19899
Temple of Triumph,18231
Boros Mastiff,79
Haazda Snare Squad,33
Lyev Decree,61
Maze Sentinel,65
Renounce the Guilds,134
Riot Control,1149
Scion of Vitu-Ghazi,532
Steeple Roc,13
Sunspire Gatekeepers,55
Wake the Reflections,438
Aetherling,1585
Hidden Strings,693
Maze Glider,49
Mindstatic,130
Murmuring Phantasm,489
Opal Lake Gatekeepers,73
Runner's Bane,18
Trait Doctoring,192
Uncovered Clues,157
Bane Alley Blackguard,11
Blood Scrivener,747
Crypt Incursion,1880
Fatal Fumes,6
Hired Torturer,16
Maze Abomination,69
Pontiff of Blight,4373
Rakdos Drake,90
Sinister Possession,57
Ubul Sar Gatekeepers,40
Awe for the Guilds,23
Clear a Path,7
Maze Rusher,76
Possibility Storm,3629
Punish the Enemy,21
Pyrewild Shaman,220
Riot Piker,49
Rubblebelt Maaka,75
Smelt-Ward Gatekeepers,62
Weapon Surge,221
Battering Krasis,145
Kraul Warrior,17
Maze Behemoth,82
Mending Touch,97
Mutant's Prey,243
Phytoburst,390
Renegade Krasis,1065
Saruli Gatekeepers,77
Skylasher,205
Thrashing Mossdog,61
Advent of the Wurm,1664
Armored Wolf-Rider,46
Ascended Lawmage,129
Beetleform Mage,32
Blast of Genius,534
Blaze Commando,432
Blood Baron of Vizkopa,2412
Boros Battleshaper,419
Bred for the Hunt,2752
Bronzebeak Moa,100
Carnage Gladiator,252
Council of the Absolute,143
Deadbridge Chant,4135
Debt to the Deathless,7025
Deputy of Acquittals,751
Dragonshift,268
Drown in Filth,476
Emmara Tandris,2150
Exava Rakdos Blood Witch,684
Feral Animist,61
Fluxcharger,48
Gaze of Granite,5502
Gleam of Battle,687
Goblin Test Pilot,65
Gruul War Chant,1809
Haunter of Nightveil,47
Jelenn Sphinx,154
Korozda Gorgon,94
Krasis Incubation,125
Lavinia of the Tenth,3174
Legion's Initiative,1783
Master of Cruelties,4296
Maw of the Obzedat,236
Melek Izzet Paragon,3596
Mirko Vosk Mind Drinker,2329
Morgue Burst,138
Nivix Cyclops,220
Notion Thief,11808
Obzedat's Aid,1808
Pilfered Plans,1001
Plasm Capture,5736
Progenitor Mimic,7167
Putrefy,24628
Ral Zarek,4085
Reap Intellect,24
Render Silent,8311
Restore the Peace,130
Rot Farm Skeleton,219
Ruric Thar the Unbowed,4463
Savageborn Hydra,2058
Scab-Clan Giant,26
Showstopper,88
Sin Collector,1032
Sire of Insanity,3975
Species Gorger,134
Spike Jester,144
Tajic Blade of the Legion,1428
Teysa Envoy of Ghosts,4096
Tithe Drinker,3188
Trostani's Summoner,1450
Unflinching Courage,3279
Varolz the Scar-Striped,1231
Viashino Firstblade,71
Voice of Resurgence,1943
Vorel of the Hull Clade,5338
Warleader's Helix,836
Warped Physique,90
Woodlot Crawler,36
Zhur-Taa Ancient,1285
Zhur-Taa Druid,3397
Alive,205
Armed,198
Beck,385
Breaking,244
Catch,127
Down,136
Far,1027
Flesh,256
Give,894
Profit,46
Protect,28
Ready,738
Toil,219
Turn,649
Wear,8501
Azorius Cluestone,2529
Boros Cluestone,2759
Dimir Cluestone,2648
Golgari Cluestone,1294
Gruul Cluestone,963
Izzet Cluestone,3195
Orzhov Cluestone,2687
Rakdos Cluestone,2196
Selesnya Cluestone,1080
Simic Cluestone,1107
Maze's End,3152
Aerial Maneuver,39
Angelic Edict,143
Angelic Skirmisher,3328
Assault Griffin,55
Basilica Guards,432
Blind Obedience,17981
Boros Elite,305
Court Street Denizen,398
Daring Skyjek,104
Debtor's Pulpit,25
Dutiful Thrull,25
Frontline Medic,2256
Gideon Champion of Justice,1136
Guardian of the Gateless,844
Guildscorn Ward,167
Hold the Gates,255
Holy Mantle,1806
Knight of Obligation,296
Knight Watch,78
Luminate Primordial,2040
Murder Investigation,470
Nav Squad Commandos,25
Righteous Charge,47
Shielded Passage,83
Smite,135
Syndic of Tithes,410
Urbis Protector,209
Zarichi Tiger,28
Aetherize,11752
Agoraphobia,37
Clinging Anemones,106
Cloudfin Raptor,1094
Diluvian Primordial,7766
Enter the Infinite,4108
Frilled Oculus,8
Gridlock,115
Hands of Binding,346
Incursion Specialist,50
Keymaster Rogue,103
Last Thoughts,306
Leyline Phantom,25
Metropolis Sprite,48
Mindeye Drake,32
Rapid Hybridization,18504
Realmwright,377
Sage's Row Denizen,412
Sapphire Drake,371
Scatter Arc,166
Simic Fluxmage,291
Simic Manipulator,1965
Skygames,23
Spell Rupture,230
Stolen Identity,4339
Voidwalk,369
Way of the Thief,65
Balustrade Spy,731
Basilica Screecher,930
Contaminated Ground,113
Corpse Blockade,166
Crypt Ghast,18409
Death's Approach,84
Devour Flesh,203
Dying Wish,206
Gateway Shade,69
Grisly Spectacle,2043
Gutter Skulk,69
Horror of the Dim,37
Illness in the Ranks,430
Killing Glare,109
Lord of the Void,3684
Mental Vapors,82
Midnight Recovery,198
Ogre Slumlord,5401
Sepulchral Primordial,9395
Shadow Alley Denizen,1332
Shadow Slice,72
Slate Street Ruffian,27
Smog Elemental,27
Syndicate Enforcer,357
Thrull Parasite,1372
Undercity Informer,852
Undercity Plague,292
Wight of Precinct Six,2304
Bomber Corps,57
Cinder Elemental,139
Crackling Perimeter,263
Ember Beast,11
Firefist Striker,103
Five-Alarm Fire,306
Foundry Street Denizen,1192
Furious Resistance,51
Hellkite Tyrant,8807
Hellraiser Goblin,344
Homing Lightning,34
Legion Loyalist,2703
Madcap Skills,895
Mark for Death,42
Massive Raid,1656
Molten Primordial,4364
Mugging,34
Ripscale Predator,202
Scorchwalker,91
Skinbrand Goblin,84
Skullcrack,495
Structural Collapse,17
Tin Street Market,46
Towering Thunderfist,28
Viashino Shanktail,41
Warmind Infantry,25
Wrecking Ogre,419
Adaptive Snapjaw,82
Alpha Authority,2449
Burst of Strength,406
Crocanura,117
Crowned Ceratok,670
Disciple of the Old Ways,25
Experiment One,1110
Forced Adaptation,1301
Giant Adephage,3966
Greenside Watcher,87
Gyre Sage,7903
Hindervines,165
Ivy Lane Denizen,2769
Miming Slime,391
Ooze Flux,274
Predator's Rapport,194
Rust Scarab,122
Scab-Clan Charger,27
Serene Remembrance,111
Skarrg Goliath,391
Slaughterhorn,66
Spire Tracer,991
Sylvan Primordial,84
Verdant Haven,1189
Wasteland Viper,493
Wildwood Rebirth,186
Alms Beast,37
Assemble the Legion,6934
Aurelia the Warleader,8304
Aurelia's Fury,2515
Bane Alley Broker,89
Biovisionary,1117
Borborygmos Enraged,1610
Boros Charm,22384
Call of the Nightwing,169
Cartel Aristocrat,1392
Clan Defiance,1672
Consuming Aberration,6312
Deathpact Angel,492
Dimir Charm,2235
Dinrova Horror,321
Domri Rade,2755
Drakewing Krasis,54
Duskmantle Guildmage,2614
Duskmantle Seer,947
Elusive Krasis,732
Executioner's Swing,90
Fathom Mage,6678
Firemane Avenger,1106
Fortress Cyclops,71
Foundry Champion,252
Frenzied Tilling,294
Ghor-Clan Rampager,490
Ground Assault,372
Gruul Charm,1236
Gruul Ragebeast,2234
High Priest of Penance,1475
Hydroform,28
Kingpin's Pet,506
Lazav Dimir Mastermind,2427
Martial Glory,316
Master Biomancer,5832
Merciless Eviction,26152
Mind Grind,3561
Mortus Strider,105
Mystic Genesis,478
Nimbus Swimmer,1111
Obzedat Ghost Council,2171
One Thousand Lashes,384
Ordruun Veteran,84
Orzhov Charm,1146
Paranoid Delusions,440
Primal Visitation,41
Prime Speaker Zegana,8328
Psychic Strike,2426
Purge the Profane,48
Rubblehulk,3694
Ruination Wurm,48
Shambleshark,213
Signal the Clans,1687
Simic Charm,3558
Skarrg Guildmage,514
Soul Ransom,403
Spark Trooper,365
Sunhome Guildmage,411
Treasury Thrull,2046
Truefire Paladin,131
Unexpected Results,3037
Urban Evolution,8540
Vizkopa Confessor,237
Vizkopa Guildmage,4849
Whispering Madness,6445
Wojek Halberdiers,139
Zameck Guildmage,2595
Zhur-Taa Swine,149
Arrows of Justice,55
Beckon Apparition,162
Biomass Mutation,1816
Bioshift,945
Boros Reckoner,1514
Burning-Tree Emissary,563
Coerced Confession,95
Deathcult Rogue,309
Gift of Orzhova,515
Immortal Servitude,1487
Merfolk of the Depths,20
Nightveil Specter,1731
Pit Fight,348
Rubblebelt Raiders,1029
Shattering Blow,153
Armored Transport,32
Boros Keyrune,1309
Dimir Keyrune,2040
Glaring Spotlight,2174
Gruul Keyrune,501
Illusionist's Bracers,9758
Millennial Gargoyle,21
Orzhov Keyrune,1345
Razortip Whip,26
Riot Gear,39
Simic Keyrune,910
Skyblinder Staff,271
Thespian's Stage,17289
Angel of Serenity,5748
Armory Guard,27
Arrest,1512
Avenging Arrow,69
Azorius Arrester,188
Azorius Justiciar,213
Bazaar Krovod,15
Ethereal Armor,6794
Eyes in the Skies,356
Fencing Ace,506
Keening Apparition,146
Knightly Valor,206
Martial Law,586
Palisade Giant,662
Phantom General,797
Precinct Captain,1629
Rest in Peace,7716
Rootborn Defenses,7600
Security Blockade,25
Selesnya Sentry,43
Seller of Songbirds,107
Soul Tithe,379
Sphere of Safety,16902
Sunspire Griffin,61
Swift Justice,551
Trained Caracal,435
Trostani's Judgment,733
Aquus Steed,3
Blustersquall,1501
Chronic Flooding,415
Conjured Currency,701
Crosstown Courier,80
Cyclonic Rift,83742
Doorkeeper,1097
Downsize,92
Faerie Impostor,468
Hover Barrier,2545
Inaction Injunction,112
Inspiration,244
Isperia's Skywatch,44
Jace Architect of Thought,3410
Mizzium Skin,798
Paralyzing Grasp,49
Psychic Spiral,2169
Runewing,27
Search the City,5
Skyline Predator,12
Soulsworn Spirit,94
Sphinx of the Chimes,115
Stealer of Secrets,250
Tower Drake,4
Voidwielder,54
Assassin's Strike,61
Catacomb Slug,14
Cremate,827
Daggerdrome Imp,145
Dark Revenant,32
Dead Reveler,82
Desecration Demon,1902
Destroy the Evidence,160
Deviant Glee,62
Drainpipe Vermin,305
Grave Betrayal,6335
Grim Roustabout,127
Launch Party,36
Necropolis Regent,2873
Ogre Jailbreaker,21
Pack Rat,2089
Perilous Shadow,25
Sewer Shambler,61
Shrieking Affliction,919
Slum Reaper,1286
Stab Wound,262
Tavern Swindler,298
Terrus Wurm,41
Thrill-Kill Assassin,256
Underworld Connections,8666
Zanikev Locust,13
Annihilating Fire,108
Ash Zealot,624
Batterhorn,73
Bellows Lizard,30
Bloodfray Giant,121
Chaos Imps,250
Cobblebrute,24
Dynacharge,585
Electrickery,812
Explosive Impact,20
Goblin Rally,2315
Gore-House Chainwalker,127
Guild Feud,291
Guttersnipe,13664
Lobber Crew,1103
Minotaur Aggressor,121
Mizzium Mortars,7610
Pursuit of Flight,23
Pyroconvergence,63
Racecourse Fury,74
Splatter Thug,152
Street Spasm,307
Survey the Wreckage,64
Tenement Crasher,4
Traitorous Instinct,447
Utvara Hellkite,8078
Vandalblast,35011
Viashino Racketeer,35
Aerial Predation,57
Archweaver,182
Axebane Guardian,2638
Axebane Stag,52
Brushstrider,12
Centaur's Herald,70
Chorus of Might,133
Deadbridge Goliath,367
Death's Presence,3431
Drudge Beetle,26
Druid's Deliverance,2621
Gatecreeper Vine,2960
Gobbling Ooze,128
Golgari Decoy,184
Horncaller's Chant,78
Korozda Monitor,30
Mana Bloom,1124
Oak Street Innkeeper,340
Rubbleback Rhino,25
Slime Molding,397
Stonefare Crocodile,9
Towering Indrik,3
Urban Burgeoning,286
Wild Beastmaster,816
Worldspine Wurm,3374
Abrupt Decay,11497
Archon of the Triumvirate,351
Armada Wurm,2784
Auger Spree,145
Azorius Charm,2661
Call of the Conclave,611
Carnival Hellsteed,206
Centaur Healer,111
Chemister's Trick,53
Collective Blessing,2557
Common Bond,76
Corpsejack Menace,7465
Counterflux,9370
Coursers' Accord,134
Detention Sphere,6612
Dramatic Rescue,158
Dreadbore,7803
Dreg Mangler,210
Epic Experiment,2630
Essence Backlash,391
Fall of the Gavel,86
Firemind's Foresight,2009
Golgari Charm,8283
Grisly Salvage,8730
Havoc Festival,1927
Hellhole Flailer,217
Heroes' Reunion,72
Hussar Patrol,37
Hypersonic Dragon,2285
Isperia Supreme Judge,2006
Izzet Charm,7843
Izzet Staticaster,326
Jarad Golgari Lich Lord,7316
Jarad's Orders,6359
Korozda Guildmage,2047
Lotleth Troll,1530
Loxodon Smiter,280
Lyev Skyknight,275
Mercurial Chemister,2652
New Prahv Guildmage,224
Nivix Guildmage,1605
Niv-Mizzet Dracogenius,3060
Rakdos Charm,14205
Rakdos Ragemutt,88
Rakdos Ringleader,59
Rakdos Lord of Riots,2052
Rakdos's Return,1625
Righteous Authority,2182
Risen Sanctuary,45
Rites of Reaping,9
Rix Maadi Guildmage,125
Search Warrant,79
Selesnya Charm,3025
Skull Rend,1014
Skymark Roc,233
Slaughter Games,69
Sluiceway Scorpion,82
Spawn of Rix Maadi,80
Sphinx's Revelation,7867
Supreme Verdict,21942
Teleportal,697
Thoughtflare,213
Treasured Find,2412
Trestle Troll,44
Trostani Selesnya's Voice,4641
Vitu-Ghazi Guildmage,2453
Vraska the Unseen,5420
Wayfaring Temple,2436
Azor's Elocutors,1747
Blistercoil Weird,137
Cryptborn Horror,650
Deathrite Shaman,17900
Dryad Militant,482
Frostburn Weird,24
Golgari Longlegs,14
Growing Ranks,4016
Judge's Familiar,684
Nivmagus Elemental,109
Rakdos Cackler,283
Rakdos Shred-Freak,116
Slitherhead,182
Sundering Growth,5459
Vassal Soul,17
Azorius Keyrune,1778
Civic Saber,236
Codex Shredder,4512
Golgari Keyrune,929
Izzet Keyrune,1800
Pithing Needle,2809
Rakdos Keyrune,1638
Selesnya Keyrune,715
Street Sweeper,1
Tablet of the Guilds,621
Volatile Rig,421
Grove of the Guardian,2785
Rogue's Passage,62290
Transguild Promenade,6818
Angel of Glory's Rise,2051
Angel of Jubilation,3677
Angel's Mercy,121
Angelic Wall,1251
Archangel,83
Avacyn Angel of Hope,12166
Banishing Stroke,1083
Builder's Blessing,267
Call to Serve,139
Cathars' Crusade,16681
Cathedral Sanctifier,119
Cloudshift,5087
Commander's Authority,237
Cursebreak,129
Defang,105
Defy Death,818
Devout Chaplain,1172
Divine Deflection,160
Emancipation Angel,932
Entreat the Angels,4075
Farbog Explorer,14
Goldnight Commander,743
Goldnight Redeemer,247
Herald of War,2181
Holy Justiciar,11
Leap of Faith,14
Midnight Duelist,17
Midvast Protector,2
Moonlight Geist,7
Moorland Inquisitor,17
Nearheath Pilgrim,95
Restoration Angel,5991
Riders of Gavony,643
Seraph of Dawn,184
Silverblade Paladin,3547
Spectral Gateguards,22
Terminus,6932
Thraben Valiant,16
Voice of the Provinces,34
Zealous Strike,28
Alchemist's Apprentice,202
Amass the Components,300
Arcane Melee,1727
Captain of the Mists,379
Deadeye Navigator,16417
Devastation Tide,9046
Dreadwaters,312
Elgaud Shieldmate,285
Fettergeist,3
Fleeting Distraction,234
Galvanic Alchemist,121
Geist Snatch,178
Ghostform,262
Ghostly Flicker,10151
Ghostly Touch,105
Gryff Vanguard,40
Havengul Skaab,15
Infinite Reflection,640
Into the Void,86
Latch Seeker,191
Lone Revenant,57
Lunar Mystic,484
Mass Appeal,348
Mist Raven,278
Misthollow Griffin,881
Nephalia Smuggler,850
Outwit,66
Peel from Reality,270
Rotcrown Ghoul,35
Scrapskin Drake,43
Second Guess,49
Spectral Prison,14
Spirit Away,175
Stern Mentor,32
Stolen Goods,926
Tamiyo the Moon Sage,4925
Tandem Lookout,2482
Temporal Mastery,7131
Vanishment,223
Wingcrafter,1747
Appetite for Brains,145
Barter in Blood,1694
Blood Artist,26825
Bloodflow Connoisseur,1461
Butcher Ghoul,1654
Corpse Traders,71
Crypt Creeper,63
Dark Impostor,3355
Demonic Rising,118
Demonic Taskmaster,51
Demonlord of Ashmouth,267
Descent into Madness,167
Dread Slaver,341
Driver of the Dead,225
Essence Harvest,843
Evernight Shade,447
Exquisite Blood,8633
Ghoulflesh,9
Gloom Surgeon,11
Grave Exchange,52
Griselbrand,73
Harvester of Souls,11532
Homicidal Seclusion,184
Human Frailty,34
Hunted Ghoul,32
Killing Wave,2107
Maalfeld Twins,145
Marrow Bats,66
Mental Agony,18
Polluted Dead,88
Predator's Gambit,95
Renegade Demon,27
Searchlight Geist,11
Soulcage Fiend,187
Treacherous Pit-Dweller,127
Triumph of Cruelty,69
Undead Executioner,17
Unhallowed Pact,522
Aggravate,33
Archwing Dragon,495
Banners Raised,84
Battle Hymn,4611
Bonfire of the Damned,1633
Burn at the Stake,1982
Dangerous Wager,479
Dual Casting,677
Falkenrath Exterminator,600
Fervent Cathar,30
Gang of Devils,38
Guise of Fire,21
Hanweir Lancer,61
Havengul Vampire,276
Heirs of Stromkirk,116
Hound of Griselbrand,409
Kessig Malcontents,87
Kruin Striker,123
Lightning Mauler,460
Lightning Prowess,48
Malicious Intent,13
Malignus,2314
Pillar of Flame,175
Raging Poltergeist,9
Reforge the Soul,14271
Riot Ringleader,30
Rite of Ruin,119
Rush of Blood,390
Scalding Devil,46
Somberwald Vigilante,25
Stonewright,41
Thatcher Revolt,310
Thunderbolt,166
Thunderous Wrath,360
Tibalt the Fiend-Blooded,663
Tyrant of Discord,1489
Uncanny Speed,212
Vexing Devil,386
Vigilante Justice,261
Zealous Conscripts,8933
Abundant Growth,1972
Blessings of Nature,649
Borderland Ranger,601
Bower Passage,867
Champion of Lambholt,10437
Craterhoof Behemoth,15555
Descendants' Path,3830
Diregraf Escort,5
Druid's Familiar,817
Druids' Repository,3396
Eaten by Spiders,145
Flowering Lumberknot,8
Geist Trappers,15
Grounded,7
Howlgeist,346
Joint Assault,7
Lair Delve,11
Natural End,338
Nettle Swine,31
Nightshade Peddler,401
Pathbreaker Wurm,158
Primal Surge,2480
Rain of Thorns,966
Revenge of the Hunted,326
Sheltering Word,439
Snare the Skies,4
Somberwald Sage,5141
Soul of the Harvest,15069
Terrifying Presence,380
Timberland Guide,97
Triumph of Ferocity,639
Trusted Forcemage,16
Ulvenwald Tracker,6258
Vorstclaw,116
Wandering Wolf,296
Wild Defiance,359
Wildwood Geist,7
Wolfir Avenger,477
Wolfir Silverheart,1535
Yew Spirit,86
Bruna Light of Alabaster,2060
Gisela Blade of Goldnight,10625
Sigarda Host of Herons,4783
Angel's Tomb,86
Angelic Armaments,210
Bladed Bracers,247
Conjurer's Closet,12287
Gallows at Willow Hill,224
Haunted Guardian,15
Moonsilver Spear,2338
Narstad Scrapper,6
Otherworld Atlas,2259
Scroll of Avacyn,184
Scroll of Griselbrand,28
Tormentor's Trident,28
Vanguard's Shield,136
Vessel of Endless Rest,2479
Alchemist's Refuge,12905
Cavern of Souls,19734
Desolate Lighthouse,6248
Seraph Sanctuary,2555
Slayers' Stronghold,5220
Archangel's Light,259
Bar the Door,1039
Break of Day,36
Burden of Guilt,32
Curse of Exhaustion,1745
Elgaud Inquisitor,62
Faith's Shield,545
Gather the Townsfolk,437
Gavony Ironwright,11
Hollowhenge Spirit,83
Increasing Devotion,3653
Lingering Souls,1230
Loyal Cathar,9
Midnight Guard,475
Niblis of the Mist,18
Niblis of the Urn,101
Ray of Revelation,168
Requiem Angel,3954
Sanctuary Cat,142
Séance,647
Silverclaw Griffin,62
Skillful Lunge,11
Sudden Disappearance,222
Thalia Guardian of Thraben,4723
Thraben Doomsayer,1058
Thraben Heretic,56
Artful Dodge,1506
Beguiler of Wills,1308
Bone to Ash,675
Call to the Kindred,1808
Chant of the Skifsang,29
Chill of Foreboding,110
Counterlash,405
Curse of Echoes,908
Divination,2777
Dungeon Geists,662
Geralf's Mindcrusher,609
Griptide,96
Havengul Runebinder,434
Headless Skaab,31
Increasing Confusion,1318
Mystic Retrieval,5848
Nephalia Seakite,16
Niblis of the Breath,270
Relentless Skaabs,51
Saving Grasp,98
Screeching Skaab,173
Secrets of the Dead,3945
Shriekgeist,129
Soul Seizer,265
Stormbound Geist,104
Thought Scour,3714
Tower Geist,89
Black Cat,525
Chosen of Markov,68
Curse of Misfortunes,1032
Curse of Thirst,805
Deadly Allure,129
Death's Caress,8
Falkenrath Torturer,63
Farbog Boneflinger,16
Fiend of the Shadows,267
Geralf's Messenger,2221
Gravecrawler,5851
Gravepurge,1246
Gruesome Discovery,27
Harrowing Journey,78
Highborn Ghoul,106
Increasing Ambition,4734
Mikaeus the Unhallowed,11083
Ravenous Demon,96
Reap the Seagraf,36
Sightless Ghoul,374
Skirsdag Flayer,69
Spiteful Shadows,48
Tragic Slip,8854
Undying Evil,1606
Vengeful Vampire,65
Wakedancer,90
Zombie Apocalypse,2996
Afflicted Deserter,571
Alpha Brawl,443
Blood Feud,44
Burning Oil,33
Curse of Bloodletting,1998
Erdwal Ripper,96
Faithless Looting,28282
Fires of Undeath,5
Flayer of the Hatebound,2961
Fling,3459
Forge Devil,47
Heckling Fiends,41
